00NETDL_01;0100;20210128;115100;1,074
00NETDL_01;0100;20210128;115200;1,834
00NETDL_01;0100;20210128;115300;1,688
00NETDL_01;0100;20210128;115400;1,792
00NETDL_01;0100;20210128;115500;1,920
00NETDL_01;0100;20210128;115600;2,029
00NETDL_01;0100;20210128;115700;1,701
00NETDL_01;0100;20210128;115800;1,336
00NETDL_01;0100;20210128;115900;1,004
00NETDL_01;0100;20210128;120000;0,639
00NETDL_01;0103;20210128;115100;57
00NETDL_01;0104;20210128;115100;58
00NETDL_01;0133;20210128;115100;20,18
00NETDL_01;0133;20210128;115200;21,95
00NETDL_01;0133;20210128;115300;22,29
00NETDL_01;0133;20210128;115400;23,81
00NETDL_01;0133;20210128;115500;22,73
00NETDL_01;0133;20210128;115600;24,29
00NETDL_01;0133;20210128;115700;23,87
00NETDL_01;0133;20210128;115800;22,36
00NETDL_01;0133;20210128;115900;19,59
00NETDL_01;0133;20210128;120000;17,87
00NETDL_01;0110;20210128;115100;24314
00NETDL_01;0110;20210128;115200;24201
00NETDL_01;0110;20210128;115300;24188
00NETDL_01;0110;20210128;115400;23734
00NETDL_01;0110;20210128;115500;24179
00NETDL_01;0110;20210128;115600;24284
00NETDL_01;0110;20210128;115700;23920
00NETDL_01;0110;20210128;115800;23552
00NETDL_01;0110;20210128;115900;23779
00NETDL_01;0110;20210128;120000;24063
00NETDL_01;0111;20210128;115100;2015
00NETDL_01;0111;20210128;115200;1314
00NETDL_01;0111;20210128;115300;1285
00NETDL_01;0111;20210128;115400;1444
00NETDL_01;0111;20210128;115500;1645
00NETDL_01;0111;20210128;115600;1532
00NETDL_01;0111;20210128;115700;1350
00NETDL_01;0111;20210128;115800;1070
00NETDL_01;0111;20210128;115900;911
00NETDL_01;0111;20210128;120000;718
00NETDL_01;0112;20210128;115100;4
00NETDL_01;0816;20210128;115100;2,0
00NETDL_01;0816;20210128;115200;2,0
00NETDL_01;0816;20210128;115300;2,4
00NETDL_01;0816;20210128;115400;2,0
00NETDL_01;0816;20210128;115500;2,4
00NETDL_01;0816;20210128;115600;2,0
00NETDL_01;0816;20210128;115700;2,3
00NETDL_01;0816;20210128;115800;2,3
00NETDL_01;0816;20210128;115900;2,0
00NETDL_01;0816;20210128;120000;2,4
00NETDL_01;0817;20210128;115100;24,1
00NETDL_01;0817;20210128;115200;24,1
00NETDL_01;0817;20210128;115300;24,1
00NETDL_01;0817;20210128;115400;24,1
00NETDL_01;0817;20210128;115500;24,1
00NETDL_01;0817;20210128;115600;24,1
00NETDL_01;0817;20210128;115700;24,1
00NETDL_01;0817;20210128;115800;24,1
00NETDL_01;0817;20210128;115900;24,1
00NETDL_01;0817;20210128;120000;24,1
00NETDL_01;0818;20210128;115100;0
00NETDL_01;0825;20210128;115100;0
00NETDL_01;0193;20210128;115100;5183
00NETDL_01;0193;20210128;115200;5183
00NETDL_01;0193;20210128;115300;5183
00NETDL_01;0193;20210128;115400;5183
00NETDL_01;0193;20210128;115500;5183
00NETDL_01;0193;20210128;115600;5183
00NETDL_01;0193;20210128;115700;5183
00NETDL_01;0193;20210128;115800;5183
00NETDL_01;0193;20210128;115900;5183
00NETDL_01;0193;20210128;120000;5183
00NETDL_01;0800;20210128;115100;13,81
00NETDL_01;0800;20210128;115200;13,81
00NETDL_01;0800;20210128;115300;13,81
00NETDL_01;0800;20210128;115400;13,81
00NETDL_01;0800;20210128;115500;13,84
00NETDL_01;0800;20210128;115600;13,81
00NETDL_01;0800;20210128;115700;13,81
00NETDL_01;0800;20210128;115800;13,81
00NETDL_01;0800;20210128;115900;13,84
00NETDL_01;0800;20210128;120000;13,81
