00NETDL_01;0110;20210130;060000;24667
00NETDL_01;0110;20210130;060100;24642
00NETDL_01;0110;20210130;060200;24644
00NETDL_01;0110;20210130;060300;24661
00NETDL_01;0110;20210130;060400;24677
00NETDL_01;0110;20210130;060500;24648
00NETDL_01;0110;20210130;060600;24624
00NETDL_01;0110;20210130;060700;24663
00NETDL_01;0110;20210130;060800;24675
00NETDL_01;0110;20210130;060900;24658
00NETDL_01;0110;20210130;061000;24623
00NETDL_01;0110;20210130;061100;24661
00NETDL_01;0110;20210130;061200;24663
00NETDL_01;0110;20210130;061300;24661
00NETDL_01;0110;20210130;061400;24626
00NETDL_01;0110;20210130;061500;24663
00NETDL_01;0110;20210130;061600;24662
00NETDL_01;0110;20210130;061700;24661
00NETDL_01;0110;20210130;061800;24654
00NETDL_01;0110;20210130;061900;24631
00NETDL_01;0110;20210130;062000;24678
00NETDL_01;0110;20210130;062100;24684
00NETDL_01;0110;20210130;062200;24682
00NETDL_01;0110;20210130;062300;24646
00NETDL_01;0110;20210130;062400;24664
00NETDL_01;0110;20210130;062500;24679
00NETDL_01;0110;20210130;062600;24687
00NETDL_01;0110;20210130;062700;24677
00NETDL_01;0110;20210130;062800;24627
00NETDL_01;0110;20210130;062900;24665
00NETDL_01;0110;20210130;063000;24674
00NETDL_01;0110;20210130;063100;24675
00NETDL_01;0110;20210130;063200;24639
00NETDL_01;0110;20210130;063300;24611
00NETDL_01;0110;20210130;063400;24644
00NETDL_01;0110;20210130;063500;24639
00NETDL_01;0110;20210130;063600;24633
00NETDL_01;0110;20210130;063700;24576
00NETDL_01;0110;20210130;063800;24597
00NETDL_01;0110;20210130;063900;24624
00NETDL_01;0110;20210130;064000;24611
00NETDL_01;0110;20210130;064100;24611
00NETDL_01;0110;20210130;064200;24570
00NETDL_01;0110;20210130;064300;24607
00NETDL_01;0110;20210130;064400;24611
00NETDL_01;0110;20210130;064500;24622
00NETDL_01;0110;20210130;064600;24578
00NETDL_01;0110;20210130;064700;24578
00NETDL_01;0110;20210130;064800;24609
00NETDL_01;0110;20210130;064900;24625
00NETDL_01;0110;20210130;065000;24609
00NETDL_01;0110;20210130;065100;24574
00NETDL_01;0110;20210130;065200;24597
00NETDL_01;0110;20210130;065300;24624
00NETDL_01;0110;20210130;065400;24640
00NETDL_01;0110;20210130;065500;24622
00NETDL_01;0110;20210130;065600;24589
00NETDL_01;0110;20210130;065700;24648
00NETDL_01;0110;20210130;065800;24663
00NETDL_01;0110;20210130;065900;24658
00NETDL_01;0110;20210130;070000;24614
00NETDL_01;0816;20210130;060100;2,6
00NETDL_01;0816;20210130;060200;2,3
00NETDL_01;0816;20210130;060300;2,3
00NETDL_01;0816;20210130;060400;2,6
00NETDL_01;0816;20210130;060500;2,6
00NETDL_01;0816;20210130;060600;2,4
00NETDL_01;0816;20210130;060700;2,2
00NETDL_01;0816;20210130;060800;2,6
00NETDL_01;0816;20210130;061000;2,6
00NETDL_01;0816;20210130;061100;2,0
00NETDL_01;0816;20210130;061200;2,6
00NETDL_01;0816;20210130;061400;2,6
00NETDL_01;0816;20210130;061500;2,1
00NETDL_01;0816;20210130;061600;2,5
00NETDL_01;0816;20210130;061700;2,6
00NETDL_01;0816;20210130;061800;2,6
00NETDL_01;0816;20210130;061900;2,5
00NETDL_01;0816;20210130;062000;2,1
00NETDL_01;0816;20210130;062100;2,6
00NETDL_01;0816;20210130;062300;2,6
00NETDL_01;0816;20210130;062400;2,3
00NETDL_01;0816;20210130;062500;2,4
00NETDL_01;0816;20210130;062600;2,6
00NETDL_01;0816;20210130;062800;2,6
00NETDL_01;0816;20210130;062900;2,2
00NETDL_01;0816;20210130;063000;2,5
00NETDL_01;0816;20210130;063100;2,6
00NETDL_01;0816;20210130;063200;2,7
00NETDL_01;0816;20210130;063300;2,5
00NETDL_01;0816;20210130;063400;2,1
00NETDL_01;0816;20210130;063500;2,7
00NETDL_01;0816;20210130;063700;2,6
00NETDL_01;0816;20210130;063800;2,3
00NETDL_01;0816;20210130;063900;2,4
00NETDL_01;0816;20210130;064000;2,6
00NETDL_01;0816;20210130;064200;2,6
00NETDL_01;0816;20210130;064300;2,1
00NETDL_01;0816;20210130;064400;2,5
00NETDL_01;0816;20210130;064500;2,7
00NETDL_01;0816;20210130;064600;2,6
00NETDL_01;0816;20210130;064700;2,4
00NETDL_01;0816;20210130;064800;2,2
00NETDL_01;0816;20210130;064900;2,6
00NETDL_01;0816;20210130;065100;2,6
00NETDL_01;0816;20210130;065200;2,2
00NETDL_01;0816;20210130;065300;2,4
00NETDL_01;0816;20210130;065400;2,6
00NETDL_01;0816;20210130;065500;2,6
00NETDL_01;0816;20210130;065600;2,5
00NETDL_01;0816;20210130;065700;2,1
00NETDL_01;0816;20210130;065800;2,6
00NETDL_01;0817;20210130;060100;24,1
00NETDL_01;0817;20210130;060200;24,1
00NETDL_01;0817;20210130;060300;24,1
00NETDL_01;0817;20210130;060400;24,1
00NETDL_01;0817;20210130;060500;24,1
00NETDL_01;0817;20210130;060600;24,1
00NETDL_01;0817;20210130;060700;24,1
00NETDL_01;0817;20210130;060800;24,1
00NETDL_01;0817;20210130;060900;24,1
00NETDL_01;0817;20210130;061000;24,1
00NETDL_01;0817;20210130;061100;24,1
00NETDL_01;0817;20210130;061200;24,1
00NETDL_01;0817;20210130;061300;24,1
00NETDL_01;0817;20210130;061400;24,1
00NETDL_01;0817;20210130;061500;24,1
00NETDL_01;0817;20210130;061600;24,1
00NETDL_01;0817;20210130;061700;24,1
00NETDL_01;0817;20210130;061800;24,1
00NETDL_01;0817;20210130;061900;24,1
00NETDL_01;0817;20210130;062000;24,1
00NETDL_01;0817;20210130;062100;24,1
00NETDL_01;0817;20210130;062200;24,1
00NETDL_01;0817;20210130;062300;24,1
00NETDL_01;0817;20210130;062400;24,1
00NETDL_01;0817;20210130;062500;24,1
00NETDL_01;0817;20210130;062600;24,1
00NETDL_01;0817;20210130;062700;24,1
00NETDL_01;0817;20210130;062800;24,1
00NETDL_01;0817;20210130;062900;24,1
00NETDL_01;0817;20210130;063000;24,1
00NETDL_01;0817;20210130;063100;24,1
00NETDL_01;0817;20210130;063200;24,1
00NETDL_01;0817;20210130;063300;24,1
00NETDL_01;0817;20210130;063400;24,1
00NETDL_01;0817;20210130;063500;24,1
00NETDL_01;0817;20210130;063600;24,1
00NETDL_01;0817;20210130;063700;24,1
00NETDL_01;0817;20210130;063800;24,1
00NETDL_01;0817;20210130;063900;24,1
00NETDL_01;0817;20210130;064000;24,1
00NETDL_01;0817;20210130;064100;24,1
00NETDL_01;0817;20210130;064200;24,1
00NETDL_01;0817;20210130;064300;24,1
00NETDL_01;0817;20210130;064400;24,1
00NETDL_01;0817;20210130;064500;24,1
00NETDL_01;0817;20210130;064600;24,1
00NETDL_01;0817;20210130;064700;24,1
00NETDL_01;0817;20210130;064800;24,1
