00NETDL_01;0100;20210129;090000;0,000
00NETDL_01;0100;20210129;090100;0,024
00NETDL_01;0100;20210129;090200;0,811
00NETDL_01;0100;20210129;090300;4,972
00NETDL_01;0100;20210129;090400;0,392
00NETDL_01;0100;20210129;090500;0,000
00NETDL_01;0100;20210129;091200;0,000
00NETDL_01;0100;20210129;091300;0,047
00NETDL_01;0100;20210129;091400;0,381
00NETDL_01;0100;20210129;091500;1,339
00NETDL_01;0100;20210129;091600;1,660
00NETDL_01;0100;20210129;091700;0,427
00NETDL_01;0100;20210129;091800;0,347
00NETDL_01;0100;20210129;091900;0,000
00NETDL_01;0100;20210129;092000;0,039
00NETDL_01;0100;20210129;092100;0,000
00NETDL_01;0100;20210129;092800;0,000
00NETDL_01;0100;20210129;092900;0,043
00NETDL_01;0100;20210129;093000;0,520
00NETDL_01;0100;20210129;093100;0,070
00NETDL_01;0100;20210129;093200;0,069
00NETDL_01;0100;20210129;093300;0,000
00NETDL_01;0103;20210129;090000;0
00NETDL_01;0103;20210129;090100;57
00NETDL_01;0103;20210129;090200;61
00NETDL_01;0103;20210129;090300;62
00NETDL_01;0103;20210129;090400;61
00NETDL_01;0103;20210129;090500;0
00NETDL_01;0103;20210129;091200;0
00NETDL_01;0103;20210129;091300;61
00NETDL_01;0103;20210129;091800;61
00NETDL_01;0103;20210129;091900;0
00NETDL_01;0103;20210129;092000;61
00NETDL_01;0103;20210129;092100;0
00NETDL_01;0103;20210129;092800;0
00NETDL_01;0103;20210129;092900;57
00NETDL_01;0103;20210129;093000;61
00NETDL_01;0103;20210129;093100;57
00NETDL_01;0103;20210129;093200;57
00NETDL_01;0103;20210129;093300;0
00NETDL_01;0104;20210129;090000;0
00NETDL_01;0104;20210129;090100;58
00NETDL_01;0104;20210129;090200;62
00NETDL_01;0104;20210129;090300;63
00NETDL_01;0104;20210129;090400;61
00NETDL_01;0104;20210129;090500;0
00NETDL_01;0104;20210129;091200;0
00NETDL_01;0104;20210129;091300;61
00NETDL_01;0104;20210129;091400;61
00NETDL_01;0104;20210129;091500;62
00NETDL_01;0104;20210129;091600;62
00NETDL_01;0104;20210129;091700;61
00NETDL_01;0104;20210129;091800;61
00NETDL_01;0104;20210129;091900;0
00NETDL_01;0104;20210129;092000;61
00NETDL_01;0104;20210129;092100;0
00NETDL_01;0104;20210129;092800;0
00NETDL_01;0104;20210129;092900;58
00NETDL_01;0104;20210129;093000;62
00NETDL_01;0104;20210129;093100;58
00NETDL_01;0104;20210129;093200;58
00NETDL_01;0104;20210129;093300;0
00NETDL_01;0133;20210129;090000;-9,99
00NETDL_01;0133;20210129;090100;1,11
00NETDL_01;0133;20210129;090200;19,91
00NETDL_01;0133;20210129;090300;31,57
00NETDL_01;0133;20210129;090400;16,95
00NETDL_01;0133;20210129;090500;-9,99
00NETDL_01;0133;20210129;091200;-9,99
00NETDL_01;0133;20210129;091300;6,30
00NETDL_01;0133;20210129;091400;17,55
00NETDL_01;0133;20210129;091500;26,72
00NETDL_01;0133;20210129;091600;28,52
00NETDL_01;0133;20210129;091700;19,19
00NETDL_01;0133;20210129;091800;18,16
00NETDL_01;0133;20210129;091900;-9,99
00NETDL_01;0133;20210129;092000;5,45
00NETDL_01;0133;20210129;092100;-9,99
00NETDL_01;0133;20210129;092800;-9,99
00NETDL_01;0133;20210129;092900;4,00
00NETDL_01;0133;20210129;093000;19,49
00NETDL_01;0133;20210129;093100;8,15
00NETDL_01;0133;20210129;093200;6,26
00NETDL_01;0133;20210129;093300;-9,99
00NETDL_01;0110;20210129;090000;21156
00NETDL_01;0110;20210129;090100;20908
00NETDL_01;0110;20210129;090200;18842
00NETDL_01;0110;20210129;090300;16193
00NETDL_01;0110;20210129;090400;16895
00NETDL_01;0110;20210129;090500;17674
00NETDL_01;0110;20210129;090600;18663
00NETDL_01;0110;20210129;090700;19154
00NETDL_01;0110;20210129;090800;19172
00NETDL_01;0110;20210129;090900;19358
00NETDL_01;0110;20210129;091000;19577
00NETDL_01;0110;20210129;091100;19748
00NETDL_01;0110;20210129;091200;19759
00NETDL_01;0110;20210129;091300;19670
00NETDL_01;0110;20210129;091400;19308
00NETDL_01;0110;20210129;091500;22225
00NETDL_01;0110;20210129;091600;22372
00NETDL_01;0110;20210129;091700;22679
