timestamp;Particle size (mm);Particle speed (mm/h)
2023-02-21T11:26:00.073302;00.498;01.358
2023-02-21T11:28:00.029626;00.393;03.929
2023-02-21T11:29:00.005694;00.349;01.744
2023-02-21T11:32:00.933772;00.393;02.047
2023-02-21T11:36:00.698274;00.402;03.592
2023-02-21T11:36:00.698274;00.393;00.921
2023-02-21T11:36:00.698274;00.393;02.700
2023-02-21T11:40:00.484824;00.349;02.936
